# N samplings P
30 2 0.000200924251557163
31 12 0.001205545509342978
32 28 0.002812939521800281
33 78 0.007836045810729355
34 128 0.01285915209965843
35 248 0.02491460719308821
36 480 0.04822182037371911
37 754 0.07574844283705043
38 978 0.09825195901145269
39 1280 0.1285915209965843
40 1528 0.1535061281896725
41 1322 0.1328109302792847
42 1162 0.1167369901547117
43 810 0.081374321880651
44 554 0.05565601768133414
45 342 0.03435804701627487
46 168 0.01687763713080169
47 52 0.005224030540486237
48 16 0.001607394012457304
49 10 0.001004621257785815
50 2 0.000200924251557163
