#total ContainerOverlap bonded customexternal particle-self-energy nonbonded
100 85.58700203180361 0 78.38628565897264 3.606288172102833 0 3.594428200728125
200 77.07410135117662 0 75.14751849914003 2.47509461718909 0 -0.5485117651525029
300 89.04275170096898 0 74.41643396259568 5.116304629300672 0 9.510013109072633
400 82.6198377719553 0 75.07320975672727 5.987402216515096 0 1.55922579871294
500 81.58112662177801 0 78.46605049493589 1.434883435317809 0 1.680192691524305
600 75.00874288648693 0 69.87419544873821 1.543020743270691 0 3.59152669447804
700 73.54035661742125 0 70.85664802496137 0.6024276401024028 0 2.081280952357468
800 73.51721264053985 0 70.17742936436822 3.240232524919721 0 0.09955075125191488
900 70.08689708686671 0 69.41743956851202 0.3856173832682386 0 0.2838401350864435
1000 69.20530064678128 0 68.2158173979129 4.57840264376602 0 -3.588919394897649
1100 66.5026863055499 0 63.16068352059298 3.946544214548671 0 -0.6045414295917446
1200 61.10146624601433 0 56.39250688494218 4.003765686342917 0 0.7051936747292316
1300 71.63379614536733 0 64.42501590405539 5.84297489870755 0 1.365805342604393
1400 72.4540666420363 0 63.9640763515673 3.724011095834931 0 4.765979194634064
1500 76.4986054632017 0 69.11305068844845 2.831933820471894 0 4.553620954281349
1600 67.83412307686456 0 68.83438420182571 0.877068907373179 0 -1.877330032334336
1700 84.39292456333308 0 77.15856516052025 5.402815136180156 0 1.83154426663267
1800 81.88869797089426 0 73.88319309525041 1.274104829202532 0 6.731400046441327
1900 84.22298055421895 0 78.76922423007788 1.91278535207723 0 3.540970972063833
2000 84.94929871622386 0 77.7006458327121 1.210438050239688 0 6.038214833272085
2100 87.77906221853164 0 77.7467065212126 4.274712177084131 0 5.757643520234909
2200 85.56456809607246 0 75.32408821303815 2.22995412959677 0 8.010525753437548
2300 91.08461475429566 0 80.72845611061683 2.221663688794199 0 8.134494954884632
2400 90.13991029793304 0 78.29786085980507 2.84258015646863 0 8.999469281659346
2500 90.00006502847769 0 82.60219759829126 1.223741908331581 0 6.174125521854864
2600 89.79066408983493 0 79.84837740303675 1.145235641144908 0 8.79705104565328
2700 85.27518062307435 0 74.09358826306907 5.229303916134839 0 5.952288443870446
2800 80.07760483059057 0 72.2876907034606 4.168861220656544 0 3.621052906473432
2900 80.4741224034169 0 68.19436368184591 4.430857342976362 0 7.848901378594615
3000 73.79918668365092 0 62.16605030384304 7.18559605919781 0 4.447540320610075
3100 70.84448741486804 0 63.6273446943373 1.40206476856426 0 5.815077951966479
3200 65.77264612563742 0 65.24071588416579 0.4061249318881218 0 0.125805309583515
3300 65.96979807761886 0 63.10970736938071 1.907457058669568 0 0.9526336495685852
3400 61.48728872959472 0 58.52779464258768 2.106268827457626 0 0.8532252595494136
3500 62.58391920712103 0 56.61771552420924 2.685870648131257 0 3.28033303478053
3600 56.97358670683759 0 53.17958970305075 1.441992473564497 0 2.352004530222342
